dhi,dni,ghi,gti,wind_speed_100m,period_end
0,0,0,0,3.2,2022-01-23T23:00:00Z
0,0,0,0,2.6,2022-01-24T00:00:00Z
0,0,0,0,2.3,2022-01-24T01:00:00Z
0,0,0,0,2.4,2022-01-24T02:00:00Z
0,0,0,0,3.1,2022-01-24T03:00:00Z
0,0,0,0,4.7,2022-01-24T04:00:00Z
0,0,0,0,6,2022-01-24T05:00:00Z
0,0,0,0,6.5,2022-01-24T06:00:00Z
0,0,0,0,6.5,2022-01-24T07:00:00Z
0,0,0,0,6.1,2022-01-24T08:00:00Z
0,0,0,0,5.4,2022-01-24T09:00:00Z
0,0,0,0,4.4,2022-01-24T10:00:00Z
0,0,0,0,3.2,2022-01-24T11:00:00Z
0,0,0,0,2.1,2022-01-24T12:00:00Z
8,22,10,15,1.1,2022-01-24T13:00:00Z
36,615,141,297,0.4,2022-01-24T14:00:00Z
141,309,223,311,0.4,2022-01-24T15:00:00Z
221,33,235,241,1.2,2022-01-24T16:00:00Z
234,24,245,248,2.5,2022-01-24T17:00:00Z
229,10,234,231,3.7,2022-01-24T18:00:00Z
251,133,309,354,4.1,2022-01-24T19:00:00Z
188,236,278,357,4.3,2022-01-24T20:00:00Z
90,0,90,87,4.4,2022-01-24T21:00:00Z
36,0,36,35,4.9,2022-01-24T22:00:00Z
0,0,0,0,5.2,2022-01-24T23:00:00Z
0,0,0,0,4.8,2022-01-25T00:00:00Z
0,0,0,0,4.6,2022-01-25T01:00:00Z
0,0,0,0,4.7,2022-01-25T02:00:00Z
0,0,0,0,4.8,2022-01-25T03:00:00Z
0,0,0,0,4.8,2022-01-25T04:00:00Z
0,0,0,0,4.7,2022-01-25T05:00:00Z
0,0,0,0,4.4,2022-01-25T06:00:00Z
0,0,0,0,4.1,2022-01-25T07:00:00Z
0,0,0,0,3.9,2022-01-25T08:00:00Z
0,0,0,0,3.9,2022-01-25T09:00:00Z
0,0,0,0,4,2022-01-25T10:00:00Z
0,0,0,0,4,2022-01-25T11:00:00Z
0,0,0,0,4.6,2022-01-25T12:00:00Z
7,0,7,6,5.2,2022-01-25T13:00:00Z
75,7,76,76,5.4,2022-01-25T14:00:00Z
96,0,96,93,5.6,2022-01-25T15:00:00Z
147,0,147,142,5.6,2022-01-25T16:00:00Z
165,130,227,273,5.4,2022-01-25T17:00:00Z
193,110,247,281,5.3,2022-01-25T18:00:00Z
223,70,255,277,5.2,2022-01-25T19:00:00Z
193,233,282,359,5.4,2022-01-25T20:00:00Z
112,112,136,164,5.4,2022-01-25T21:00:00Z
48,154,63,99,5.3,2022-01-25T22:00:00Z
1,6,1,2,5.7,2022-01-25T23:00:00Z
0,0,0,0,6.4,2022-01-26T00:00:00Z
0,0,0,0,6.6,2022-01-26T01:00:00Z
0,0,0,0,6.7,2022-01-26T02:00:00Z
0,0,0,0,6.6,2022-01-26T03:00:00Z
0,0,0,0,6.1,2022-01-26T04:00:00Z
0,0,0,0,5.7,2022-01-26T05:00:00Z
0,0,0,0,5.2,2022-01-26T06:00:00Z
0,0,0,0,4.7,2022-01-26T07:00:00Z
0,0,0,0,4.2,2022-01-26T08:00:00Z
0,0,0,0,3.5,2022-01-26T09:00:00Z
0,0,0,0,3,2022-01-26T10:00:00Z
0,0,0,0,2.5,2022-01-26T11:00:00Z
0,0,0,0,2.1,2022-01-26T12:00:00Z
9,18,11,15,1.7,2022-01-26T13:00:00Z
39,640,146,306,1.4,2022-01-26T14:00:00Z
84,671,291,490,1.2,2022-01-26T15:00:00Z
75,874,437,713,1.1,2022-01-26T16:00:00Z
153,658,466,695,1.7,2022-01-26T17:00:00Z
207,34,224,232,2.4,2022-01-26T18:00:00Z
137,0,137,132,2.8,2022-01-26T19:00:00Z
159,178,227,281,3.1,2022-01-26T20:00:00Z
121,253,194,267,3.2,2022-01-26T21:00:00Z
49,235,82,142,2.7,2022-01-26T22:00:00Z
1,5,2,2,2.2,2022-01-26T23:00:00Z
0,0,0,0,2.7,2022-01-27T00:00:00Z
0,0,0,0,3,2022-01-27T01:00:00Z
0,0,0,0,3.4,2022-01-27T02:00:00Z
0,0,0,0,3.7,2022-01-27T03:00:00Z
0,0,0,0,3.6,2022-01-27T04:00:00Z
0,0,0,0,3.3,2022-01-27T05:00:00Z
0,0,0,0,3,2022-01-27T06:00:00Z
0,0,0,0,2.7,2022-01-27T07:00:00Z
0,0,0,0,2.8,2022-01-27T08:00:00Z
0,0,0,0,3.1,2022-01-27T09:00:00Z
0,0,0,0,3.7,2022-01-27T10:00:00Z
0,0,0,0,4.1,2022-01-27T11:00:00Z
0,0,0,0,4.2,2022-01-27T12:00:00Z
10,20,11,16,4.6,2022-01-27T13:00:00Z
36,675,153,320,4.7,2022-01-27T14:00:00Z
76,731,303,514,4.1,2022-01-27T15:00:00Z
57,952,454,746,3.8,2022-01-27T16:00:00Z
61,989,537,857,4.6,2022-01-27T17:00:00Z
62,999,560,888,5.4,2022-01-27T18:00:00Z
63,979,520,834,5.6,2022-01-27T19:00:00Z
58,917,416,691,5.6,2022-01-27T20:00:00Z
91,509,232,375,5.4,2022-01-27T21:00:00Z
52,104,71,97,5.6,2022-01-27T22:00:00Z
0,0,0,0,6.2,2022-01-27T23:00:00Z
0,0,0,0,6.6,2022-01-28T00:00:00Z
0,0,0,0,6.2,2022-01-28T01:00:00Z
0,0,0,0,5.8,2022-01-28T02:00:00Z
0,0,0,0,5.5,2022-01-28T03:00:00Z
0,0,0,0,5.2,2022-01-28T04:00:00Z
0,0,0,0,4.9,2022-01-28T05:00:00Z
0,0,0,0,4.5,2022-01-28T06:00:00Z
0,0,0,0,4.3,2022-01-28T07:00:00Z
0,0,0,0,4.1,2022-01-28T08:00:00Z
0,0,0,0,3.8,2022-01-28T09:00:00Z
0,0,0,0,3.6,2022-01-28T10:00:00Z
0,0,0,0,3,2022-01-28T11:00:00Z
0,0,0,0,2.3,2022-01-28T12:00:00Z
6,0,6,6,1.6,2022-01-28T13:00:00Z
53,0,53,51,1.1,2022-01-28T14:00:00Z
112,0,112,108,0.7,2022-01-28T15:00:00Z
185,0,185,179,0.5,2022-01-28T16:00:00Z
215,0,215,208,0.6,2022-01-28T17:00:00Z
227,0,227,220,1.1,2022-01-28T18:00:00Z
198,0,198,191,1.7,2022-01-28T19:00:00Z
159,0,159,154,2.5,2022-01-28T20:00:00Z
87,0,87,84,3.1,2022-01-28T21:00:00Z
35,0,35,34,3.9,2022-01-28T22:00:00Z
0,0,0,0,5.4,2022-01-28T23:00:00Z
0,0,0,0,6.8,2022-01-29T00:00:00Z
0,0,0,0,7.2,2022-01-29T01:00:00Z
0,0,0,0,7.1,2022-01-29T02:00:00Z
0,0,0,0,7.3,2022-01-29T03:00:00Z
0,0,0,0,7.8,2022-01-29T04:00:00Z
0,0,0,0,8.1,2022-01-29T05:00:00Z
0,0,0,0,8.4,2022-01-29T06:00:00Z
0,0,0,0,8.8,2022-01-29T07:00:00Z
0,0,0,0,8.8,2022-01-29T08:00:00Z
0,0,0,0,9,2022-01-29T09:00:00Z
0,0,0,0,9,2022-01-29T10:00:00Z
0,0,0,0,9.1,2022-01-29T11:00:00Z
0,0,0,0,9.5,2022-01-29T12:00:00Z
7,0,7,7,9.5,2022-01-29T13:00:00Z
89,17,93,96,9.3,2022-01-29T14:00:00Z
128,457,272,414,9.2,2022-01-29T15:00:00Z
113,718,421,655,9.1,2022-01-29T16:00:00Z
77,926,529,830,9.2,2022-01-29T17:00:00Z
72,955,555,869,9.4,2022-01-29T18:00:00Z
63,966,522,829,9.4,2022-01-29T19:00:00Z
58,923,426,701,9.6,2022-01-29T20:00:00Z
49,830,282,503,9.7,2022-01-29T21:00:00Z
29,582,112,245,9,2022-01-29T22:00:00Z
2,19,3,6,8.9,2022-01-29T23:00:00Z
0,0,0,0,9.2,2022-01-30T00:00:00Z
0,0,0,0,8.9,2022-01-30T01:00:00Z
0,0,0,0,8.5,2022-01-30T02:00:00Z
0,0,0,0,8.1,2022-01-30T03:00:00Z
0,0,0,0,7.5,2022-01-30T04:00:00Z
0,0,0,0,7.2,2022-01-30T05:00:00Z
0,0,0,0,7,2022-01-30T06:00:00Z
0,0,0,0,6.7,2022-01-30T07:00:00Z
0,0,0,0,6.4,2022-01-30T08:00:00Z
0,0,0,0,6.3,2022-01-30T09:00:00Z
0,0,0,0,6.2,2022-01-30T10:00:00Z
0,0,0,0,5.7,2022-01-30T11:00:00Z
0,0,0,0,5,2022-01-30T12:00:00Z
8,106,17,39,4.3,2022-01-30T13:00:00Z
38,662,158,317,3.8,2022-01-30T14:00:00Z
92,626,295,474,2.7,2022-01-30T15:00:00Z
64,908,453,730,1.8,2022-01-30T16:00:00Z
72,934,532,833,1.9,2022-01-30T17:00:00Z
79,923,550,854,2.4,2022-01-30T18:00:00Z
186,500,430,604,2.8,2022-01-30T19:00:00Z
174,419,336,470,2.9,2022-01-30T20:00:00Z
99,483,242,380,2.7,2022-01-30T21:00:00Z
64,48,73,85,2.3,2022-01-30T22:00:00Z
1,0,1,1,1.9,2022-01-30T23:00:00Z
0,0,0,0,1.8,2022-01-31T00:00:00Z
0,0,0,0,2.1,2022-01-31T01:00:00Z
0,0,0,0,2.1,2022-01-31T02:00:00Z
0,0,0,0,1.7,2022-01-31T03:00:00Z
0,0,0,0,1.4,2022-01-31T04:00:00Z
0,0,0,0,1.1,2022-01-31T05:00:00Z
0,0,0,0,0.8,2022-01-31T06:00:00Z
0,0,0,0,0.8,2022-01-31T07:00:00Z
0,0,0,0,0.8,2022-01-31T08:00:00Z
0,0,0,0,1,2022-01-31T09:00:00Z
0,0,0,0,1.3,2022-01-31T10:00:00Z
0,0,0,0,1.4,2022-01-31T11:00:00Z
0,0,0,0,1.6,2022-01-31T12:00:00Z
9,0,9,9,1.9,2022-01-31T13:00:00Z
71,74,89,108,1.9,2022-01-31T14:00:00Z
91,647,302,492,1.5,2022-01-31T15:00:00Z
96,796,439,692,1.6,2022-01-31T16:00:00Z
109,822,517,793,2.3,2022-01-31T17:00:00Z
153,696,511,758,2.4,2022-01-31T18:00:00Z
104,824,502,775,2.2,2022-01-31T19:00:00Z
91,781,409,651,2,2022-01-31T20:00:00Z
74,665,267,452,2.1,2022-01-31T21:00:00Z
46,348,102,187,2.4,2022-01-31T22:00:00Z
3,0,3,3,2.6,2022-01-31T23:00:00Z
0,0,0,0,2.9,2022-02-01T00:00:00Z
0,0,0,0,3.2,2022-02-01T01:00:00Z
0,0,0,0,3.3,2022-02-01T02:00:00Z
0,0,0,0,3.6,2022-02-01T03:00:00Z
0,0,0,0,3.7,2022-02-01T04:00:00Z
0,0,0,0,3.6,2022-02-01T05:00:00Z
0,0,0,0,3.6,2022-02-01T06:00:00Z
0,0,0,0,3.9,2022-02-01T07:00:00Z
0,0,0,0,4.3,2022-02-01T08:00:00Z
0,0,0,0,4.3,2022-02-01T09:00:00Z
0,0,0,0,3.9,2022-02-01T10:00:00Z
0,0,0,0,3.9,2022-02-01T11:00:00Z
0,0,0,0,4.3,2022-02-01T12:00:00Z
10,98,18,39,4.3,2022-02-01T13:00:00Z
52,556,153,288,4.3,2022-02-01T14:00:00Z
93,624,300,480,3.9,2022-02-01T15:00:00Z
75,863,450,714,4,2022-02-01T16:00:00Z
136,718,493,734,5,2022-02-01T17:00:00Z
122,775,524,785,5.7,2022-02-01T18:00:00Z
86,865,508,786,6.2,2022-02-01T19:00:00Z
82,800,411,654,6.4,2022-02-01T20:00:00Z
70,680,270,456,6.3,2022-02-01T21:00:00Z
57,194,91,138,6,2022-02-01T22:00:00Z
3,0,3,3,6.3,2022-02-01T23:00:00Z
0,0,0,0,7.1,2022-02-02T00:00:00Z
0,0,0,0,7.5,2022-02-02T01:00:00Z
0,0,0,0,7.5,2022-02-02T02:00:00Z
0,0,0,0,7.3,2022-02-02T03:00:00Z
0,0,0,0,7.2,2022-02-02T04:00:00Z
0,0,0,0,6.9,2022-02-02T05:00:00Z
0,0,0,0,6.7,2022-02-02T06:00:00Z
0,0,0,0,6.5,2022-02-02T07:00:00Z
0,0,0,0,6.1,2022-02-02T08:00:00Z
0,0,0,0,5.9,2022-02-02T09:00:00Z
0,0,0,0,5.5,2022-02-02T10:00:00Z
0,0,0,0,5.1,2022-02-02T11:00:00Z
0,0,0,0,5.3,2022-02-02T12:00:00Z
11,0,11,11,5.2,2022-02-02T13:00:00Z
74,0,74,71,4.8,2022-02-02T14:00:00Z
167,148,216,257,4.6,2022-02-02T15:00:00Z
226,209,320,392,5,2022-02-02T16:00:00Z
168,593,467,677,5.5,2022-02-02T17:00:00Z
119,768,521,776,5.8,2022-02-02T18:00:00Z
234,260,364,458,6,2022-02-02T19:00:00Z
188,0,188,182,6,2022-02-02T20:00:00Z
118,0,118,114,5.7,2022-02-02T21:00:00Z
44,0,44,43,5.1,2022-02-02T22:00:00Z
1,0,1,1,5.3,2022-02-02T23:00:00Z
0,0,0,0,6,2022-02-03T00:00:00Z
0,0,0,0,6.3,2022-02-03T01:00:00Z
0,0,0,0,6.4,2022-02-03T02:00:00Z
0,0,0,0,6.4,2022-02-03T03:00:00Z
0,0,0,0,6.4,2022-02-03T04:00:00Z
0,0,0,0,6.4,2022-02-03T05:00:00Z
0,0,0,0,6.5,2022-02-03T06:00:00Z
0,0,0,0,6.4,2022-02-03T07:00:00Z
0,0,0,0,6.2,2022-02-03T08:00:00Z
0,0,0,0,5.7,2022-02-03T09:00:00Z
0,0,0,0,5,2022-02-03T10:00:00Z
0,0,0,0,4.3,2022-02-03T11:00:00Z
0,0,0,0,3.8,2022-02-03T12:00:00Z
6,0,6,6,3.5,2022-02-03T13:00:00Z
59,0,59,57,2.8,2022-02-03T14:00:00Z
70,0,70,67,1.9,2022-02-03T15:00:00Z
85,0,85,82,1.5,2022-02-03T16:00:00Z
74,0,74,72,1.6,2022-02-03T17:00:00Z
58,0,58,57,1.9,2022-02-03T18:00:00Z
73,0,73,71,2.6,2022-02-03T19:00:00Z
89,0,89,87,3.7,2022-02-03T20:00:00Z
58,0,58,56,4.7,2022-02-03T21:00:00Z
26,0,26,25,5.8,2022-02-03T22:00:00Z
1,0,1,1,6.9,2022-02-03T23:00:00Z
0,0,0,0,6.8,2022-02-04T00:00:00Z
0,0,0,0,7,2022-02-04T01:00:00Z
0,0,0,0,7.5,2022-02-04T02:00:00Z
0,0,0,0,7.4,2022-02-04T03:00:00Z
0,0,0,0,7.2,2022-02-04T04:00:00Z
0,0,0,0,7,2022-02-04T05:00:00Z
0,0,0,0,7.3,2022-02-04T06:00:00Z
0,0,0,0,7.8,2022-02-04T07:00:00Z
0,0,0,0,7.5,2022-02-04T08:00:00Z
0,0,0,0,7.1,2022-02-04T09:00:00Z
0,0,0,0,6.9,2022-02-04T10:00:00Z
0,0,0,0,6.9,2022-02-04T11:00:00Z
0,0,0,0,7.1,2022-02-04T12:00:00Z
7,0,7,7,6.9,2022-02-04T13:00:00Z
57,0,57,55,6.7,2022-02-04T14:00:00Z
69,0,69,67,6.5,2022-02-04T15:00:00Z
114,0,114,110,6.5,2022-02-04T16:00:00Z
167,0,167,161,6.4,2022-02-04T17:00:00Z
159,0,159,154,6.6,2022-02-04T18:00:00Z
180,0,180,175,6.8,2022-02-04T19:00:00Z
194,0,194,188,6.7,2022-02-04T20:00:00Z
134,0,134,129,6.4,2022-02-04T21:00:00Z
41,0,41,40,5.6,2022-02-04T22:00:00Z
4,0,4,4,5.5,2022-02-04T23:00:00Z
0,0,0,0,6.4,2022-02-05T00:00:00Z
0,0,0,0,6.5,2022-02-05T01:00:00Z
0,0,0,0,6.6,2022-02-05T02:00:00Z
0,0,0,0,6.7,2022-02-05T03:00:00Z
0,0,0,0,6.2,2022-02-05T04:00:00Z
0,0,0,0,5.9,2022-02-05T05:00:00Z
0,0,0,0,5.6,2022-02-05T06:00:00Z
0,0,0,0,5.3,2022-02-05T07:00:00Z
0,0,0,0,5.1,2022-02-05T08:00:00Z
0,0,0,0,5.2,2022-02-05T09:00:00Z
0,0,0,0,5.3,2022-02-05T10:00:00Z
0,0,0,0,5.6,2022-02-05T11:00:00Z
0,0,0,0,6.3,2022-02-05T12:00:00Z
12,122,23,48,6.6,2022-02-05T13:00:00Z
39,716,182,345,6.8,2022-02-05T14:00:00Z
53,878,353,585,7.2,2022-02-05T15:00:00Z
111,775,456,691,7.3,2022-02-05T16:00:00Z
291,75,329,349,7.2,2022-02-05T17:00:00Z
293,180,389,452,7.1,2022-02-05T18:00:00Z
171,613,480,679,6.9,2022-02-05T19:00:00Z
83,853,445,693,6.7,2022-02-05T20:00:00Z
53,822,310,521,6.4,2022-02-05T21:00:00Z
50,432,122,217,5.3,2022-02-05T22:00:00Z
4,60,9,19,4.4,2022-02-05T23:00:00Z
0,0,0,0,4.2,2022-02-06T00:00:00Z
0,0,0,0,3.8,2022-02-06T01:00:00Z
0,0,0,0,3.1,2022-02-06T02:00:00Z
0,0,0,0,2.3,2022-02-06T03:00:00Z
0,0,0,0,1.7,2022-02-06T04:00:00Z
0,0,0,0,1.4,2022-02-06T05:00:00Z
0,0,0,0,1.6,2022-02-06T06:00:00Z
0,0,0,0,1.8,2022-02-06T07:00:00Z
0,0,0,0,1.8,2022-02-06T08:00:00Z
0,0,0,0,2.1,2022-02-06T09:00:00Z
0,0,0,0,2.6,2022-02-06T10:00:00Z
0,0,0,0,3.1,2022-02-06T11:00:00Z
0,0,0,0,3.5,2022-02-06T12:00:00Z
11,167,27,58,3.7,2022-02-06T13:00:00Z
42,663,177,327,4,2022-02-06T14:00:00Z
56,832,344,563,4.2,2022-02-06T15:00:00Z
65,902,476,740,4.8,2022-02-06T16:00:00Z
70,935,558,848,5.3,2022-02-06T17:00:00Z
220,463,471,630,5.3,2022-02-06T18:00:00Z
219,425,435,581,5.4,2022-02-06T19:00:00Z
89,798,431,661,5.5,2022-02-06T20:00:00Z
56,789,305,507,5.7,2022-02-06T21:00:00Z
37,590,136,264,5.3,2022-02-06T22:00:00Z
5,56,10,20,5.3,2022-02-06T23:00:00Z
0,0,0,0,6.2,2022-02-07T00:00:00Z
0,0,0,0,6.5,2022-02-07T01:00:00Z
0,0,0,0,6.2,2022-02-07T02:00:00Z
0,0,0,0,6.1,2022-02-07T03:00:00Z
0,0,0,0,6,2022-02-07T04:00:00Z
0,0,0,0,5.8,2022-02-07T05:00:00Z
0,0,0,0,5.7,2022-02-07T06:00:00Z
0,0,0,0,5.2,2022-02-07T07:00:00Z
0,0,0,0,4.7,2022-02-07T08:00:00Z
0,0,0,0,4.6,2022-02-07T09:00:00Z
0,0,0,0,4.3,2022-02-07T10:00:00Z
0,0,0,0,3.9,2022-02-07T11:00:00Z
0,0,0,0,3.9,2022-02-07T12:00:00Z
12,173,28,61,4,2022-02-07T13:00:00Z
44,662,181,331,4,2022-02-07T14:00:00Z
63,809,347,561,3.2,2022-02-07T15:00:00Z
85,841,473,722,2.8,2022-02-07T16:00:00Z
76,928,564,852,3.3,2022-02-07T17:00:00Z
72,950,589,887,3.5,2022-02-07T18:00:00Z
121,765,516,761,3.2,2022-02-07T19:00:00Z
108,722,424,636,3.1,2022-02-07T20:00:00Z
160,137,209,244,2.9,2022-02-07T21:00:00Z
79,42,87,95,2.6,2022-02-07T22:00:00Z
5,0,5,5,2.9,2022-02-07T23:00:00Z
0,0,0,0,3.4,2022-02-08T00:00:00Z
0,0,0,0,3.4,2022-02-08T01:00:00Z
0,0,0,0,3,2022-02-08T02:00:00Z
0,0,0,0,2.8,2022-02-08T03:00:00Z
0,0,0,0,2.5,2022-02-08T04:00:00Z
0,0,0,0,2.3,2022-02-08T05:00:00Z
0,0,0,0,2.8,2022-02-08T06:00:00Z
0,0,0,0,3,2022-02-08T07:00:00Z
0,0,0,0,3.3,2022-02-08T08:00:00Z
0,0,0,0,3.4,2022-02-08T09:00:00Z
0,0,0,0,3,2022-02-08T10:00:00Z
0,0,0,0,3.2,2022-02-08T11:00:00Z
0,0,0,0,4.6,2022-02-08T12:00:00Z
20,28,23,28,5.7,2022-02-08T13:00:00Z
89,321,149,221,5.9,2022-02-08T14:00:00Z
130,0,130,125,6.5,2022-02-08T15:00:00Z
204,0,204,198,6.7,2022-02-08T16:00:00Z
228,250,360,442,6.1,2022-02-08T17:00:00Z
153,0,153,148,6.2,2022-02-08T18:00:00Z
182,0,182,177,6.7,2022-02-08T19:00:00Z
206,0,206,199,6.9,2022-02-08T20:00:00Z
147,181,199,244,6.5,2022-02-08T21:00:00Z
71,262,117,175,5.5,2022-02-08T22:00:00Z
6,72,12,25,5.1,2022-02-08T23:00:00Z
0,0,0,0,5.4,2022-02-09T00:00:00Z
0,0,0,0,5.2,2022-02-09T01:00:00Z
0,0,0,0,4.8,2022-02-09T02:00:00Z
0,0,0,0,4.4,2022-02-09T03:00:00Z
0,0,0,0,4.1,2022-02-09T04:00:00Z
0,0,0,0,3.7,2022-02-09T05:00:00Z
0,0,0,0,3.6,2022-02-09T06:00:00Z
0,0,0,0,3.7,2022-02-09T07:00:00Z
0,0,0,0,3.1,2022-02-09T08:00:00Z
0,0,0,0,2.8,2022-02-09T09:00:00Z
0,0,0,0,3.4,2022-02-09T10:00:00Z
0,0,0,0,3.8,2022-02-09T11:00:00Z
0,0,0,0,4,2022-02-09T12:00:00Z
14,174,31,64,4.3,2022-02-09T13:00:00Z
46,648,186,330,4.5,2022-02-09T14:00:00Z
61,813,352,563,4.2,2022-02-09T15:00:00Z
68,892,485,742,4.7,2022-02-09T16:00:00Z
72,927,567,851,5.7,2022-02-09T17:00:00Z
73,937,591,882,6.2,2022-02-09T18:00:00Z
70,926,555,834,6.6,2022-02-09T19:00:00Z
78,841,452,691,6.8,2022-02-09T20:00:00Z
56,794,317,515,6.8,2022-02-09T21:00:00Z
41,562,144,265,6.9,2022-02-09T22:00:00Z
7,5,8,9,7.2,2022-02-09T23:00:00Z
0,0,0,0,7.2,2022-02-10T00:00:00Z
0,0,0,0,6.7,2022-02-10T01:00:00Z
0,0,0,0,5.8,2022-02-10T02:00:00Z
0,0,0,0,4.9,2022-02-10T03:00:00Z
0,0,0,0,4.5,2022-02-10T04:00:00Z
0,0,0,0,4.7,2022-02-10T05:00:00Z
0,0,0,0,4.4,2022-02-10T06:00:00Z
0,0,0,0,3.9,2022-02-10T07:00:00Z
0,0,0,0,3.9,2022-02-10T08:00:00Z
0,0,0,0,4.4,2022-02-10T09:00:00Z
0,0,0,0,5.3,2022-02-10T10:00:00Z
0,0,0,0,5.9,2022-02-10T11:00:00Z
0,0,0,0,6.1,2022-02-10T12:00:00Z
20,33,24,30,6.3,2022-02-10T13:00:00Z
108,146,133,163,6.4,2022-02-10T14:00:00Z
94,558,306,453,6.5,2022-02-10T15:00:00Z
131,661,449,647,7.2,2022-02-10T16:00:00Z
239,338,418,522,8.2,2022-02-10T17:00:00Z
151,0,151,147,8.7,2022-02-10T18:00:00Z
197,0,197,191,8.8,2022-02-10T19:00:00Z
205,103,249,275,8.4,2022-02-10T20:00:00Z
87,569,266,407,7.3,2022-02-10T21:00:00Z
55,431,140,234,6.6,2022-02-10T22:00:00Z
9,24,11,15,6.3,2022-02-10T23:00:00Z
0,0,0,0,5.6,2022-02-11T00:00:00Z
0,0,0,0,5.2,2022-02-11T01:00:00Z
0,0,0,0,4.8,2022-02-11T02:00:00Z
0,0,0,0,4.3,2022-02-11T03:00:00Z
0,0,0,0,4,2022-02-11T04:00:00Z
0,0,0,0,4.2,2022-02-11T05:00:00Z
0,0,0,0,4.2,2022-02-11T06:00:00Z
0,0,0,0,4,2022-02-11T07:00:00Z
0,0,0,0,4.1,2022-02-11T08:00:00Z
0,0,0,0,4.5,2022-02-11T09:00:00Z
0,0,0,0,5.3,2022-02-11T10:00:00Z
0,0,0,0,5.9,2022-02-11T11:00:00Z
0,0,0,0,5.8,2022-02-11T12:00:00Z
17,181,35,68,5.7,2022-02-11T13:00:00Z
58,535,186,305,5.9,2022-02-11T14:00:00Z
56,850,367,582,6.2,2022-02-11T15:00:00Z
64,915,500,758,6.7,2022-02-11T16:00:00Z
67,945,581,864,7.9,2022-02-11T17:00:00Z
66,954,603,894,8.8,2022-02-11T18:00:00Z
64,938,564,842,8.7,2022-02-11T19:00:00Z
129,647,423,613,8.3,2022-02-11T20:00:00Z
80,656,307,474,8.1,2022-02-11T21:00:00Z
69,314,129,198,8,2022-02-11T22:00:00Z
8,7,9,10,7.5,2022-02-11T23:00:00Z
0,0,0,0,6.7,2022-02-12T00:00:00Z
0,0,0,0,5.7,2022-02-12T01:00:00Z
0,0,0,0,4.9,2022-02-12T02:00:00Z
0,0,0,0,4.5,2022-02-12T03:00:00Z
0,0,0,0,4.4,2022-02-12T04:00:00Z
0,0,0,0,4.4,2022-02-12T05:00:00Z
0,0,0,0,5.3,2022-02-12T06:00:00Z
0,0,0,0,6.3,2022-02-12T07:00:00Z
0,0,0,0,6.8,2022-02-12T08:00:00Z
0,0,0,0,7.1,2022-02-12T09:00:00Z
0,0,0,0,6.9,2022-02-12T10:00:00Z
0,0,0,0,6.6,2022-02-12T11:00:00Z
0,0,0,0,6.8,2022-02-12T12:00:00Z
20,17,21,24,7.1,2022-02-12T13:00:00Z
72,317,153,223,7.1,2022-02-12T14:00:00Z
152,336,265,347,7.7,2022-02-12T15:00:00Z
159,444,382,513,8.6,2022-02-12T16:00:00Z
147,695,525,738,8.5,2022-02-12T17:00:00Z
110,791,559,801,8.1,2022-02-12T18:00:00Z
181,573,491,672,8,2022-02-12T19:00:00Z
118,319,274,367,7.7,2022-02-12T20:00:00Z
130,0,130,126,7.2,2022-02-12T21:00:00Z
75,0,75,73,6.2,2022-02-12T22:00:00Z
9,0,9,8,5.6,2022-02-12T23:00:00Z
0,0,0,0,5.5,2022-02-13T00:00:00Z
0,0,0,0,5.5,2022-02-13T01:00:00Z
0,0,0,0,5.5,2022-02-13T02:00:00Z
0,0,0,0,5.4,2022-02-13T03:00:00Z
0,0,0,0,5.3,2022-02-13T04:00:00Z
0,0,0,0,5.3,2022-02-13T05:00:00Z
0,0,0,0,4.9,2022-02-13T06:00:00Z
0,0,0,0,4.4,2022-02-13T07:00:00Z
0,0,0,0,4.2,2022-02-13T08:00:00Z
0,0,0,0,3.9,2022-02-13T09:00:00Z
0,0,0,0,3.9,2022-02-13T10:00:00Z
0,0,0,0,4.4,2022-02-13T11:00:00Z
0,0,0,0,5,2022-02-13T12:00:00Z
21,0,21,20,4.9,2022-02-13T13:00:00Z
101,158,145,183,4.3,2022-02-13T14:00:00Z
172,357,300,398,3.6,2022-02-13T15:00:00Z
266,25,277,278,2.9,2022-02-13T16:00:00Z
274,0,274,266,2.7,2022-02-13T17:00:00Z
142,774,585,825,2.9,2022-02-13T18:00:00Z
197,555,498,670,3.2,2022-02-13T19:00:00Z
125,698,453,650,3.5,2022-02-13T20:00:00Z
60,831,348,550,3.8,2022-02-13T21:00:00Z
98,81,116,133,3.8,2022-02-13T22:00:00Z
12,3,13,13,4,2022-02-13T23:00:00Z
0,0,0,0,4.6,2022-02-14T00:00:00Z
0,0,0,0,5,2022-02-14T01:00:00Z
0,0,0,0,5.2,2022-02-14T02:00:00Z
0,0,0,0,5.5,2022-02-14T03:00:00Z
0,0,0,0,5.6,2022-02-14T04:00:00Z
0,0,0,0,5.1,2022-02-14T05:00:00Z
0,0,0,0,4.6,2022-02-14T06:00:00Z
0,0,0,0,4.2,2022-02-14T07:00:00Z
0,0,0,0,4.1,2022-02-14T08:00:00Z
0,0,0,0,4.1,2022-02-14T09:00:00Z
0,0,0,0,4.4,2022-02-14T10:00:00Z
0,0,0,0,4.3,2022-02-14T11:00:00Z
0,0,0,0,3.9,2022-02-14T12:00:00Z
20,216,44,82,4.1,2022-02-14T13:00:00Z
46,756,223,382,4.5,2022-02-14T14:00:00Z
